Effective_Signal,Noise,Raw_Signal,Exposure_Time,Subframe_Index
10.158997,14.709333749649462,283.4164,0.004672,2
10.216064,14.539172423695094,283.38464,0.004672,3
10.151794,14.46167886779945,283.18097,0.004672,4
10.114685,14.684184556555618,283.40988,0.004672,5
10.239258,14.538879755979035,283.3674,0.004672,6
10.149078,14.486944049020394,283.10107,0.004672,7
10.190521,14.704467643107789,283.56635,0.004672,8
10.424713,14.551900097595809,283.74228,0.004768,0
10.361328,14.529700509548151,283.52338,0.004768,1
10.354919,14.74182930702615,283.61234,0.004768,2
10.395996,14.594307245043106,283.56458,0.004768,3
10.323334,14.53531649281853,283.3525,0.004768,4
10.286346,14.739477175704453,283.58154,0.004768,5
10.270721,14.585169808285944,283.39886,0.004768,6
10.201721,14.531857079492756,283.15372,0.004768,7
10.237854,14.732045843375012,283.61368,0.004768,8
10.610657,14.568764231796775,283.92822,0.004864,0
10.588074,14.554389796231044,283.75012,0.004864,1
10.552155,14.777343253105792,283.80957,0.004864,2
10.633118,14.612533565387945,283.8017,0.004864,3
10.563629,14.551258116799291,283.5928,0.004864,4
10.507233,14.757324511587482,283.80243,0.004864,5
10.614197,14.602826977588492,283.74234,0.004864,6
10.527069,14.551750391989899,283.47906,0.004864,7
10.584503,14.751843398232337,283.96033,0.004864,8
10.785767,14.626332106415624,284.10333,0.00496,0
10.741241,14.600530142932042,283.9033,0.00496,1
10.712738,14.806132585211826,283.97015,0.00496,2
10.9236145,14.655636641597853,284.0922,0.00496,3
10.845306,14.599211115161046,283.87448,0.00496,4
10.79007,14.81324967063877,284.08527,0.00496,5
10.851105,14.639873045905203,283.97925,0.00496,6
10.768188,14.587362793107664,283.72018,0.00496,7
10.824219,14.786990498142542,284.20004,0.00496,8
11.093933,14.628649171559358,284.4115,0.005056,0
11.045563,14.607612162181026,284.2076,0.005056,1
11.02063,14.840385497584023,284.27805,0.005056,2
11.048553,14.679412858954608,284.21713,0.005056,3
10.983124,14.62303993178474,284.0123,0.005056,4
10.957336,14.83861465559699,284.25253,0.005056,5
11.09494,14.67793333598448,284.22308,0.005056,6
11.028717,14.622474826839907,283.9807,0.005056,7
11.059265,14.846496453443315,284.4351,0.005056,8
11.299652,14.688651448148196,284.61722,0.005152,0
11.272461,14.665898893448075,284.4345,0.005152,1
11.246216,14.871054916308431,284.50363,0.005152,2
11.289124,14.71682037864415,284.4577,0.005152,3
11.2118225,14.666624493592039,284.241,0.005152,4
11.149597,14.87680172339659,284.4448,0.005152,5
11.33844,14.6956026435794,284.46658,0.005152,6
11.246033,14.655337230386033,284.19803,0.005152,7
11.301514,14.868159259228339,284.67734,0.005152,8
11.659515,14.714031268797092,284.97708,0.00528,0
11.602844,14.700650824506642,284.7649,0.00528,1
11.601288,14.931235221185378,284.8587,0.00528,2
11.574158,14.757890965231468,284.74274,0.00528,3
11.493561,14.71130285041189,284.52274,0.00528,4
11.46167,14.913904437077699,284.75687,0.00528,5
11.590454,14.746621235114445,284.7186,0.00528,6
11.510468,14.675926471645786,284.46246,0.00528,7
11.560059,14.893143911025597,284.93588,0.00528,8
11.884552,14.772841295335253,285.20212,0.005408,0
11.833282,14.748998991720034,284.99533,0.005408,1
11.80307,14.961494635367472,285.0605,0.005408,2
11.9062195,14.812060117986398,285.0748,0.005408,3
11.839752,14.748110198978637,284.86893,0.005408,4
11.781677,14.962962020045227,285.07687,0.005408,5
11.88916,14.7842378031726,285.0173,0.005408,6
11.818756,14.718804315097254,284.77075,0.005408,7
11.865204,14.939842619175668,285.24103,0.005408,8
12.175568,14.80882863481737,285.49313,0.005536,0
12.143311,14.805046882394185,285.30536,0.005536,1
12.101318,15.014559203516628,285.35873,0.005536,2
12.173187,14.849622738078459,285.34177,0.005536,3
12.086639,14.795100226145614,285.1158,0.005536,4
12.038239,15.002716276259855,285.33344,0.005536,5
12.162048,14.83399131490274,285.2902,0.005536,6
12.070709,14.759448712752432,285.0227,0.005536,7
12.137756,14.988975729295728,285.51358,0.005536,8
12.494751,14.836348841021044,285.81232,0.005664,0
12.445068,14.811151094757715,285.60712,0.005664,1
12.433533,15.042219674432145,285.69095,0.005664,2
12.464325,14.892058208207956,285.6329,0.005664,3
12.38739,14.84690106318902,285.41656,0.005664,4
12.323639,15.067347288339553,285.61884,0.005664,5
12.446808,14.872591084642956,285.57495,0.005664,6
12.339142,14.837635500012384,285.29114,0.005664,7
12.415131,15.058892293353479,285.79095,0.005664,8
12.745483,14.884872339124243,286.06305,0.005792,0
12.697571,14.860895165593789,285.85962,0.005792,1
12.6692505,15.088249427802651,285.92667,0.005792,2
12.814514,14.918616791916005,285.9831,0.005792,3
12.739441,14.873377376248776,285.76862,0.005792,4
12.695709,15.098542699733375,285.9909,0.005792,5
12.730286,14.931933847346295,285.85843,0.005792,6
12.652832,14.869298910012073,285.60483,0.005792,7
12.701843,15.105806793367925,286.07767,0.005792,8
13.010315,14.932490860096214,286.32788,0.00592,0
12.94516,14.904053538468945,286.1072,0.00592,1
12.931915,15.140171647769767,286.18933,0.00592,2
13.060699,14.964945956498331,286.22928,0.00592,3
12.956665,14.909573764099507,285.98584,0.00592,4
12.940857,15.132848211372515,286.23605,0.00592,5
13.090851,14.968134281294484,286.219,0.00592,6
12.999084,14.896767865647957,285.95108,0.00592,7
13.064758,15.145552957387638,286.44058,0.00592,8
13.360962,14.978217156157442,286.67853,0.006048,0
13.334412,14.97679158115341,286.49646,0.006048,1
13.300629,15.193971256956953,286.55804,0.006048,2
13.394409,15.005579564560291,286.563,0.006048,3
13.304993,14.95661234443597,286.33417,0.006048,4
13.238617,15.183922099572804,286.5338,0.006048,5
13.3461,14.991217267286931,286.47424,0.006048,6
13.247864,14.957046625563025,286.19986,0.006048,7
13.326508,15.167865836164093,286.70233,0.006048,8
13.698639,15.045778891495193,287.0162,0.006176,0
13.652222,15.021128717087718,286.81427,0.006176,1
13.632538,15.250696194605585,286.88995,0.006176,2
13.651764,15.038649667775879,286.82034,0.006176,3
13.564941,15.007309945572754,286.59412,0.006176,4
13.525757,15.239719132204618,286.82095,0.006176,5
13.623871,15.055612257014968,286.752,0.006176,6
13.5269165,15.019817781511636,286.4789,0.006176,7
13.607239,15.245831436763062,286.98306,0.006176,8
13.895599,15.065322890911878,287.21317,0.006304,0
13.84613,15.057489646235036,287.00818,0.006304,1
13.843475,15.291683161845459,287.1009,0.006304,2
14.049713,15.081976628045078,287.2183,0.006304,3
13.968964,15.051544580371484,286.99814,0.006304,4
13.939301,15.285409013388733,287.2345,0.006304,5
13.91629,15.102912484986986,287.04443,0.006304,6
13.82605,15.062161540098773,286.77805,0.006304,7
13.897461,15.271089874488247,287.2733,0.006304,8
14.312317,15.104611845918944,287.62988,0.006432,0
14.282654,15.084989621951424,287.4447,0.006432,1
14.250702,15.330636290763591,287.50812,0.006432,2
14.249451,15.141473142451785,287.41803,0.006432,3
14.172241,15.106710421799999,287.20142,0.006432,4
14.13208,15.340198567753742,287.42728,0.006432,5
14.222473,15.129155473093384,287.35062,0.006432,6
14.138214,15.091354133251357,287.0902,0.006432,7
14.238861,15.319910086404962,287.6147,0.006432,8
14.6388855,15.153908148636438,287.95645,0.006592,0
14.582611,15.142386211777923,287.74466,0.006592,1
14.562408,15.387448893857124,287.81982,0.006592,2
14.634064,15.206684095166992,287.80264,0.006592,3
14.556244,15.168673706956351,287.58542,0.006592,4
14.497528,15.380006771934465,287.79272,0.006592,5
14.641449,15.168567159723315,287.7696,0.006592,6
14.52771,15.123345277145066,287.4797,0.006592,7
14.637604,15.358155148268112,288.01343,0.006592,8
14.95459,15.202631254214184,288.27216,0.006752,0
14.909821,15.220947937402231,288.07187,0.006752,1
14.888672,15.441790680103553,288.1461,0.006752,2
14.991547,15.248799923597382,288.16013,0.006752,3
14.912537,15.199844841765431,287.9417,0.006752,4
14.86853,15.434019475587721,288.16373,0.006752,5
15.011353,15.236621170251674,288.1395,0.006752,6
14.912811,15.197094844193794,287.8648,0.006752,7
15.003082,15.425920537177868,288.3789,0.006752,8
15.334473,15.282977308817047,288.65204,0.006912,0
15.283997,15.274526359928432,288.44604,0.006912,1
15.26889,15.495633447663614,288.5263,0.006912,2
15.369415,15.29177622208697,288.538,0.006912,3
15.301727,15.26537273878144,288.3309,0.006912,4
15.269836,15.50215980286183,288.56503,0.006912,5
15.3394165,15.28089896342328,288.46756,0.006912,6
15.238251,15.251808871406272,288.19025,0.006912,7
15.338837,15.477257421712865,288.71466,0.006912,8
15.695251,15.310017378122485,289.01282,0.007072,0
15.650848,15.31653833852409,288.8129,0.007072,1
15.639801,15.542831174500055,288.89722,0.007072,2
15.790405,15.343462419702426,288.95898,0.007072,3
15.694458,15.288057858523945,288.72363,0.007072,4
15.668793,15.527890285290336,288.964,0.007072,5
15.682495,15.332568976648906,288.81064,0.007072,6
15.599091,15.28903701410855,288.5511,0.007072,7
15.683807,15.547237374630777,289.05963,0.007072,8
16.11084,15.375655868468987,289.4284,0.007232,0
16.046326,15.352081955985087,289.20837,0.007232,1
16.039856,15.580513828816674,289.29727,0.007232,2
16.081238,15.38096434833263,289.24982,0.007232,3
15.985413,15.348101944786505,289.0146,0.007232,4
15.955444,15.598202018199727,289.25064,0.007232,5
16.120148,15.385949140399712,289.2483,0.007232,6
16.040161,15.342156878922953,288.99216,0.007232,7
16.1344,15.569277816178458,289.51022,0.007232,8
16.395569,15.426051360995645,289.71313,0.007392,0
16.359192,15.417496562272298,289.52124,0.007392,1
16.34967,15.642196584549339,289.6071,0.007392,2
16.46936,15.446018851946166,289.63794,0.007392,3
16.396454,15.391058012788807,289.42563,0.007392,4
16.341644,15.637674396291514,289.63684,0.007392,5
16.41565,15.424450455101807,289.5438,0.007392,6
16.319702,15.401844908609293,289.2717,0.007392,7
16.41629,15.641113579130002,289.7921,0.007392,8
16.833527,15.459674430863696,290.1511,0.007552,0
16.80075,15.4633226620708,289.9628,0.007552,1
16.770996,15.679571735459223,290.0284,0.007552,2
16.826538,15.48805645582572,289.99512,0.007552,3
16.737732,15.45560540552106,289.7669,0.007552,4
16.712341,15.69172081742358,290.00754,0.007552,5
16.904633,15.485020534033783,290.03278,0.007552,6
16.809357,15.447796437428963,289.76135,0.007552,7
16.922089,15.678705870603414,290.2979,0.007552,8
17.194519,15.511902805538396,290.5121,0.007712,0
17.152588,15.516388578919107,290.31464,0.007712,1
17.13208,15.743603925115277,290.3895,0.007712,2
17.253723,15.543187231076274,290.4223,0.007712,3
17.164612,15.502213750827924,290.1938,0.007712,4
17.128479,15.737478133565311,290.42368,0.007712,5
17.133087,15.526124838099912,290.26123,0.007712,6
17.037048,15.514250890762636,289.98904,0.007712,7
17.164734,15.751126968987078,290.54056,0.007712,8
17.578064,15.571252311737497,290.89563,0.007904,0
17.545044,15.56258826838281,290.7071,0.007904,1
17.52478,15.781201611385299,290.7822,0.007904,2
17.680481,15.594219309602842,290.84906,0.007904,3
17.575409,15.569803808847874,290.60458,0.007904,4
17.552094,15.800895316407894,290.8473,0.007904,5
17.579437,15.58660994898529,290.70758,0.007904,6
17.476685,15.55263756603678,290.42868,0.007904,7
17.58612,15.781946093317396,290.96194,0.007904,8
18.082947,15.644520393188834,291.4005,0.008096,0
18.034729,15.656572368814222,291.19678,0.008096,1
18.033997,15.87636177747756,291.2914,0.008096,2
18.090027,15.671770859562038,291.2586,0.008096,3
18.003448,15.62703181128033,291.03262,0.008096,4
17.973145,15.868102343868578,291.26834,0.008096,5
18.071533,15.650104007679557,291.19968,0.008096,6
17.975067,15.62187438572175,290.92706,0.008096,7
18.102509,15.874681298333734,291.47833,0.008096,8
18.559479,15.688462360271505,291.87704,0.008288,0
18.519958,15.689847474300967,291.682,0.008288,1
18.482178,15.911547989663184,291.7396,0.008288,2
18.578827,15.714227908877973,291.7474,0.008288,3
18.502106,15.684584850208502,291.53128,0.008288,4
18.468872,15.929077032546259,291.76407,0.008288,5
18.460876,15.705926665595268,291.58902,0.008288,6
18.381775,15.694304924999479,291.33377,0.008288,7
18.509674,15.926533385944929,291.8855,0.008288,8
18.980133,15.769674279730177,292.2977,0.00848,0
18.93814,15.764530341163118,292.1002,0.00848,1
18.929688,15.992576486037136,292.1871,0.00848,2
19.043701,15.80834687922462,292.21228,0.00848,3
18.957977,15.75651502210071,291.98715,0.00848,4
18.923431,15.993949461774227,292.21863,0.00848,5
18.968872,15.765131860985067,292.09702,0.00848,6
18.851654,15.745252035479448,291.80365,0.00848,7
18.97873,15.987911335669162,292.35455,0.00848,8
19.435577,15.81836231912996,292.75314,0.008672,0
19.385254,15.823286419735187,292.5473,0.008672,1
19.364014,16.043570800987435,292.62143,0.008672,2
19.439484,15.83699594661881,292.60806,0.008672,3
19.366425,15.81716737168098,292.3956,0.008672,4
19.33017,16.064134416963295,292.62537,0.008672,5
19.487274,15.844660603901607,292.61542,0.008672,6
19.404572,15.815067447100773,292.35657,0.008672,7
19.509369,16.045213516555,292.8852,0.008672,8
19.94812,15.88044428981172,293.2657,0.008864,0
19.894592,15.880299979002418,293.05664,0.008864,1
19.878876,16.10577010849545,293.1363,0.008864,2
19.889221,15.908899144527972,293.0578,0.008864,3
19.7854,15.891360660750829,292.81458,0.008864,4
19.769745,16.140076968833743,293.06494,0.008864,5
19.786102,15.904093729448153,292.91425,0.008864,6
19.696228,15.882372929599578,292.64822,0.008864,7
19.81781,16.110621379346448,293.19363,0.008864,8
20.401886,15.951271225797306,293.71945,0.009056,0
20.35382,15.96850625226517,293.51587,0.009056,1
20.357574,16.190244531203653,293.615,0.009056,2
20.49121,15.9717687555147,293.6598,0.009056,3
20.41037,15.944421182802529,293.43954,0.009056,4
20.353302,16.18820934418276,293.6485,0.009056,5
20.25708,15.955951211855957,293.38522,0.009056,6
20.185822,15.951179514254948,293.13782,0.009056,7
20.307068,16.179856850332264,293.6829,0.009056,8
20.84787,16.018716973007955,294.16544,0.00928,0
20.787262,16.03367944140411,293.9493,0.00928,1
20.783966,16.245442741411825,294.04138,0.00928,2
20.845184,16.043941693254332,294.01376,0.00928,3
20.7594,16.025790900062024,293.78857,0.00928,4
20.717773,16.255241040753635,294.01297,0.00928,5
20.815979,16.036982405628212,293.94412,0.00928,6
20.714264,16.013002534699456,293.66626,0.00928,7
20.848297,16.243937593157803,294.22412,0.00928,8
21.482147,16.07955004827464,294.7997,0.009504,0
21.425232,16.081334377253196,294.58728,0.009504,1
21.425018,16.31894414781652,294.68243,0.009504,2
21.395203,16.08450651765952,294.56378,0.009504,3
21.305359,16.088165538459844,294.33453,0.009504,4
21.280548,16.341026399037922,294.57574,0.009504,5
21.337524,16.087692145057368,294.46567,0.009504,6
21.22995,16.082308138041192,294.18195,0.009504,7
21.376007,16.302320082064668,294.75183,0.009504,8
21.916016,16.154873547234157,295.23358,0.009728,0
21.872528,16.15657965166188,295.03458,0.009728,1
21.861725,16.392896019738096,295.11914,0.009728,2
21.866425,16.176675269031872,295.035,0.009728,3
21.767822,16.171266985430954,294.797,0.009728,4
21.746399,16.41227278045989,295.0416,0.009728,5
21.794373,16.14062184329129,294.92252,0.009728,6
21.69522,16.14784008115466,294.64722,0.009728,7
21.84665,16.378405596045265,295.22247,0.009728,8
22.376465,16.21320748297154,295.69403,0.009952,0
22.322784,16.23676925716307,295.48483,0.009952,1
22.321991,16.462031686986638,295.5794,0.009952,2
22.478516,16.24050785121338,295.6471,0.009952,3
22.391602,16.24386071730612,295.42078,0.009952,4
22.373962,16.473893496031547,295.66916,0.009952,5
22.359375,16.203948663290667,295.48752,0.009952,6
22.27185,16.200841260443656,295.22385,0.009952,7
22.419342,16.439965620155064,295.79517,0.009952,8
23.035309,16.29309767726091,296.35287,0.010176,0
22.994781,16.302042250039285,296.15683,0.010176,1
22.967743,16.523308484274445,296.22516,0.010176,2
22.975891,16.321721119371205,296.14447,0.010176,3
22.887848,16.307206419093628,295.91702,0.010176,4
22.882355,16.548407775499655,296.17755,0.010176,5
22.90216,16.27973611475859,296.0303,0.010176,6
22.79599,16.295029014447074,295.748,0.010176,7
22.967285,16.53052402473951,296.3431,0.010176,8
23.50415,16.36149830347142,296.82172,0.0104,0
23.471802,16.385165276196837,296.63385,0.0104,1
23.453796,16.61235499710911,296.7112,0.0104,2
23.54895,16.385068169857867,296.71753,0.0104,3
23.468018,16.381770600430375,296.4972,0.0104,4
23.44461,16.621193022654452,296.7398,0.0104,5
23.3797,16.359020743128557,296.50784,0.0104,6
23.295013,16.386284696493284,296.247,0.0104,7
23.452911,16.598754714856828,296.82874,0.0104,8
24.128723,16.43937084382888,297.4463,0.010656,0
24.096008,16.46408170969821,297.25806,0.010656,1
24.081757,16.681212832332267,297.33917,0.010656,2
24.096832,16.45512364992831,297.2654,0.010656,3
24.02008,16.45794512855502,297.04926,0.010656,4
24.011414,16.708043853269093,297.3066,0.010656,5
23.987793,16.441210469472683,297.11594,0.010656,6
23.901611,16.44455119727305,296.8536,0.010656,7
24.072754,16.669146021016207,297.44858,0.010656,8
24.787659,16.501232976548803,298.10522,0.010912,0
24.743774,16.536373332963247,297.90582,0.010912,1
24.727386,16.75302431869907,297.9848,0.010912,2
24.813751,16.523808851659968,297.98233,0.010912,3
24.739136,16.53945241312806,297.7683,0.010912,4
24.723694,16.796223152548798,298.0189,0.010912,5
24.653015,16.531422258374974,297.78116,0.010912,6
24.602112,16.5462525542542,297.5541,0.010912,7
24.746704,16.75196154376702,298.12253,0.010912,8
25.368225,16.597965725852703,298.6858,0.011168,0
25.324371,16.615075323299397,298.48642,0.011168,1
25.314026,16.830886069463308,298.57144,0.011168,2
25.346283,16.61133268315163,298.51486,0.011168,3
25.275574,16.62329429593381,298.30475,0.011168,4
25.260162,16.858484500217816,298.55536,0.011168,5
25.262451,16.60189178908519,298.3906,0.011168,6
25.169586,16.616252737659398,298.12158,0.011168,7
25.359558,16.829739675183813,298.73538,0.011168,8
25.933685,16.696365467308905,299.25125,0.011424,0
25.889465,16.70594797478634,299.0515,0.011424,1
25.884521,16.93170942329628,299.14194,0.011424,2
25.897095,16.688754757992204,299.06567,0.011424,3
25.836823,16.706461829163388,298.866,0.011424,4
25.82373,16.95358262614907,299.11893,0.011424,5
25.847443,16.694957425393852,298.9756,0.011424,6
25.774384,16.7087370846334,298.72638,0.011424,7
25.9599,16.917181236027183,299.33572,0.011424,8
26.55191,16.75114558077985,299.86948,0.01168,0
26.516083,16.78622119963498,299.67813,0.01168,1
26.502167,16.99412587136782,299.75958,0.01168,2
26.518951,16.76921275462471,299.68753,0.01168,3
26.4281,16.783260804995574,299.45728,0.01168,4
26.42041,17.01103046654336,299.7156,0.01168,5
26.447906,16.76256231910448,299.57605,0.01168,6
26.391052,16.78472279487672,299.34305,0.01168,7
26.562073,16.975964288582297,299.9379,0.01168,8
27.231354,16.838069241148716,300.54892,0.011968,0
27.182007,16.864553646403387,300.34406,0.011968,1
27.160828,17.092482454451147,300.41824,0.011968,2
27.191559,16.86216105410712,300.36014,0.011968,3
27.133911,16.87133895183885,300.1631,0.011968,4
27.121155,17.103487839534314,300.41635,0.011968,5
27.114227,16.838980961775704,300.24237,0.011968,6
27.036987,16.87449086175789,299.98898,0.011968,7
27.220947,17.07212653814475,300.59677,0.011968,8
27.949432,16.907229184982,301.267,0.012256,0
27.921936,16.955600280080983,301.08398,0.012256,1
27.894165,17.161510225767504,301.15158,0.012256,2
27.90274,16.93255370896565,301.07132,0.012256,3
27.826416,16.956779043140138,300.8556,0.012256,4
27.82367,17.191574078572508,301.11887,0.012256,5
27.782562,16.900399372474507,300.9107,0.012256,6
27.737701,16.966582737278557,300.6897,0.012256,7
27.928162,17.157433108229952,301.304,0.012256,8
28.591187,17.004746877192567,301.90875,0.012544,0
28.54779,17.04410326715725,301.70984,0.012544,1
28.545197,17.266722246642217,301.8026,0.012544,2
28.573364,17.024142519702494,301.74194,0.012544,3
28.50531,17.035065634137364,301.5345,0.012544,4
28.500183,17.26778637027342,301.79538,0.012544,5
28.499908,16.995168415812586,301.62805,0.012544,6
28.435791,17.03233182095555,301.3878,0.012544,7
28.638367,17.221469343983465,302.0142,0.012544,8
29.248474,17.090572696451424,302.56604,0.012832,0
29.229065,17.150848758968188,302.3911,0.012832,1
29.206146,17.340678164661256,302.46356,0.012832,2
29.240814,17.11152473778316,302.4094,0.012832,3
29.174622,17.139516988690154,302.2038,0.012832,4
29.171448,17.371173601195007,302.46664,0.012832,5
29.164154,17.090917963434425,302.2923,0.012832,6
29.107239,17.131155053945594,302.05923,0.012832,7
29.301361,17.31699365884686,302.6772,0.012832,8
29.998932,17.188449142636514,303.3165,0.013152,0
29.960907,17.215593061776683,303.12296,0.013152,1
29.94638,17.444817969709852,303.2038,0.013152,2
29.959747,17.22928775296963,303.12833,0.013152,3
29.901154,17.23212541598617,302.93033,0.013152,4
29.900635,17.46184799390656,303.19583,0.013152,5
29.881683,17.17693260057461,303.00983,0.013152,6
29.823425,17.220393082059893,302.77542,0.013152,7
30.025208,17.43452604647828,303.40103,0.013152,8
30.796997,17.262425291142836,304.11456,0.013472,0
30.745392,17.311926596131485,303.90744,0.013472,1
30.72815,17.51640422331821,303.98557,0.013472,2
30.69281,17.286042361999613,303.8614,0.013472,3
30.611359,17.302078394921036,303.64053,0.013472,4
30.606903,17.52982917468069,303.9021,0.013472,5
30.605103,17.254632507440565,303.73325,0.013472,6
30.552673,17.317885148986562,303.50467,0.013472,7
30.753113,17.499603477977406,304.12894,0.013472,8
31.528809,17.357176801391933,304.84637,0.013792,0
31.50354,17.41290100426952,304.6656,0.013792,1
31.476257,17.60732407927549,304.73367,0.013792,2
31.411438,17.371413669644127,304.58002,0.013792,3
31.362427,17.413475550108423,304.3916,0.013792,4
31.3544,17.633755885263216,304.6496,0.013792,5
31.386292,17.359646269539883,304.51443,0.013792,6
31.328705,17.41714401180281,304.2807,0.013792,7
31.522339,17.600088308323137,304.89816,0.013792,8
32.266174,17.449224169840576,305.58374,0.014112,0
32.23526,17.51191305514089,305.3973,0.014112,1
32.212006,17.697473828016776,305.46942,0.014112,2
32.288666,17.476563650357832,305.45724,0.014112,3
32.230743,17.491758095008194,305.25992,0.014112,4
32.21057,17.721293203746402,305.50577,0.014112,5
32.207367,17.45706011191572,305.3355,0.014112,6
32.16989,17.50322473520146,305.1219,0.014112,7
32.35971,17.664832611131633,305.73553,0.014112,8
33.136536,17.56746057842952,306.4541,0.014464,0
33.10504,17.628783231488505,306.2671,0.014464,1
33.07733,17.798254023476872,306.33475,0.014464,2
33.13269,17.579833544453166,306.30127,0.014464,3
33.076538,17.61968355830761,306.1057,0.014464,4
33.058807,17.837502517509368,306.354,0.014464,5
33.054718,17.54624014596647,306.18286,0.014464,6
33.005463,17.59517229991283,305.95746,0.014464,7
33.214355,17.776050389331758,306.59018,0.014464,8
33.964508,17.652752312824045,307.28207,0.014816,0
33.907837,17.693449309746164,307.0699,0.014816,1
33.88504,17.881466063778475,307.14246,0.014816,2
33.936523,17.65657857231926,307.1051,0.014816,3
33.87799,17.70970383193027,306.90717,0.014816,4
33.878662,17.905224748046248,307.17386,0.014816,5
33.69333,17.649402144129613,306.82147,0.014816,6
33.657593,17.70946106608285,306.6096,0.014816,7
33.878967,17.887841364671626,307.2548,0.014816,8
34.701202,17.752918850169824,308.01877,0.015168,0
34.691223,17.820066534867806,307.85327,0.015168,1
34.64923,17.972640823875548,307.90665,0.015168,2
34.84439,17.76359650135897,308.01297,0.015168,3
34.78833,17.834045801581897,307.8175,0.015168,4
34.76001,18.026677804113547,308.0552,0.015168,5
34.597717,17.751094060216698,307.72586,0.015168,6
34.545044,17.807840577051767,307.49704,0.015168,7
34.77356,17.971793840807873,308.14938,0.015168,8
35.662262,17.861189720722066,308.97983,0.01552,0
35.618042,17.92520977208575,308.7801,0.01552,1
35.5932,18.101263564636728,308.85062,0.01552,2
35.614655,17.883169470807893,308.78323,0.01552,3
35.565277,17.94089649192672,308.59445,0.01552,4
35.553833,18.13579296033516,308.84903,0.01552,5
35.404205,17.850261211490587,308.53235,0.01552,6
35.36783,17.921627627137113,308.31982,0.01552,7
35.582336,18.073986124280477,308.95816,0.01552,8
36.588867,17.974794696421846,309.90643,0.015904,0
36.571136,18.023639184923304,309.7332,0.015904,1
36.51587,18.202100405461223,309.7733,0.015904,2
36.518677,17.995168145817225,309.68726,0.015904,3
36.469513,18.03836158487034,309.4987,0.015904,4
36.457764,18.244584428760206,309.75296,0.015904,5
36.307434,17.95694736053882,309.43558,0.015904,6
36.286133,18.032854846231302,309.23813,0.015904,7
36.487976,18.158105839111613,309.8638,0.015904,8
37.483856,18.092661561443048,310.80142,0.016288,0
37.478058,18.16339273978882,310.6401,0.016288,1
37.433563,18.330390017531776,310.69098,0.016288,2
37.405853,18.09920410103109,310.57443,0.016288,3
37.362762,18.14928804405356,310.39194,0.016288,4
37.32785,18.342396137385983,310.62305,0.016288,5
37.267212,18.07944700714834,310.39536,0.016288,6
37.252075,18.129592990331812,310.20407,0.016288,7
37.458282,18.273048724370522,310.8341,0.016288,8
38.424072,18.197166863961932,311.74164,0.016672,0
38.39157,18.268538674405068,311.55362,0.016672,1
38.356598,18.416793080027837,311.614,0.016672,2
38.387512,18.194411471593686,311.5561,0.016672,3
38.34021,18.24846193882321,311.3694,0.016672,4
38.315155,18.425423405903718,311.61035,0.016672,5
38.167328,18.18428543835785,311.29547,0.016672,6
38.14554,18.228784418190443,311.09753,0.016672,7
38.37332,18.36802276997976,311.74915,0.016672,8
39.32303,18.300873736582627,312.6406,0.017088,0
39.305237,18.362273265493297,312.4673,0.017088,1
39.225067,18.52466203823268,312.48248,0.017088,2
39.367584,18.316997434948956,312.53616,0.017088,3
39.347626,18.392378927972022,312.3768,0.017088,4
39.324524,18.55729651162206,312.61972,0.017088,5
39.19815,18.303652056836466,312.3263,0.017088,6
39.16925,18.365396852730136,312.12125,0.017088,7
39.374695,18.500417822270062,312.75052,0.017088,8
40.39325,18.435476609385322,313.71082,0.017504,0
40.367065,18.501259410541127,313.5291,0.017504,1
40.29599,18.64586963105425,313.5534,0.017504,2
40.39377,18.444492663218774,313.56235,0.017504,3
40.36728,18.485049395429048,313.39645,0.017504,4
40.322357,18.659948701505616,313.61755,0.017504,5
40.11624,18.41473226772305,313.2444,0.017504,6
40.10193,18.493071457987217,313.05392,0.017504,7
40.301636,18.606613044826837,313.67746,0.017504,8
41.340393,18.547553508945494,314.65796,0.01792,0
41.32788,18.626050497010485,314.48993,0.01792,1
41.262177,18.768320724494284,314.5196,0.01792,2
41.28711,18.558981036863344,314.4557,0.01792,3
41.264557,18.593519873455836,314.29373,0.01792,4
41.21399,18.765763590901432,314.5092,0.01792,5
41.126617,18.518278645144616,314.25476,0.01792,6
41.123047,18.58551129788919,314.07504,0.01792,7
41.283813,18.691082072738432,314.65964,0.01792,8
42.455597,18.645452883016173,315.77316,0.018368,0
42.428436,18.737981737062203,315.59048,0.018368,1
42.355804,18.84038846370003,315.61322,0.018368,2
42.289764,18.68788700444652,315.45834,0.018368,3
42.28531,18.72990033174133,315.31448,0.018368,4
42.231995,18.914113754164017,315.5272,0.018368,5
42.237396,18.643861418016403,315.36554,0.018368,6
42.236237,18.726941285801075,315.18823,0.018368,7
42.409027,18.80075154431166,315.78485,0.018368,8
43.550476,18.795623790134428,316.86804,0.018816,0
43.514954,18.871814502648906,316.677,0.018816,1
43.420563,18.978518184786118,316.67798,0.018816,2
43.4989,18.81405106665297,316.66748,0.018816,3
43.47995,18.868716540695964,316.50912,0.018816,4
43.41385,19.003318064799505,316.70905,0.018816,5
43.31726,18.776593645094792,316.4454,0.018816,6
43.331177,18.838656733988415,316.28317,0.018816,7
43.50894,18.934383353724662,316.88477,0.018816,8
44.6817,18.905204247563603,317.99927,0.019264,0
44.661682,18.972601441604766,317.82373,0.019264,1
44.532593,19.086816029321408,317.79,0.019264,2
